Country,Code,Calling Code,Density(km2),Year,CO2 emission (Tons),Population(2022),Area,% of World
Colombia,CO,57,45/km²,1977,6.76511e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1978,7.18045e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1979,7.62312e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1980,8.06486e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1981,8.50746e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1982,8.96426e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1983,9.45635e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1984,9.94337e+08,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1985,1.04242e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1986,1.09117e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1987,1.14129e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1988,1.19331e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1989,1.2461e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1990,1.303e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1991,1.35966e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1992,1.42115e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1993,1.48449e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1994,1.55128e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1995,1.61005e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1996,1.66983e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1997,1.73432e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1998,1.79948e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,1999,1.85424e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2000,1.9105e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2001,1.96644e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2002,2.02187e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2003,2.07896e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2004,2.13353e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2005,2.19359e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2006,2.2556e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2007,2.31578e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2008,2.38243e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2009,2.45498e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2010,2.53126e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2011,2.60734e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2012,2.68707e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2013,2.7745e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2014,2.86319e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2015,2.95516e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2016,3.0484e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2017,3.1347e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2018,3.21958e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2019,3.31e+09,51874024,1141748,0.70%
Colombia,CO,57,45/km²,2020,3.3991e+09,51874024,1141748,0.70%
Costa Rica,CR,506,101/km²,1750,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1751,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1752,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1753,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1754,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1755,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1756,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1757,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1758,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1759,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1760,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1761,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1762,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1763,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1764,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1765,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1766,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1767,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1768,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1769,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1770,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1771,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1772,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1773,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1774,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1775,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1776,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1777,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1778,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1779,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1780,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1781,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1782,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1783,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1784,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1785,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1786,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1787,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1788,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1789,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1790,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1791,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1792,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1793,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1794,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1795,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1796,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1797,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1798,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1799,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1800,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1801,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1802,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1803,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1804,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1805,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1806,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1807,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1808,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1809,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1810,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1811,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1812,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1813,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1814,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1815,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1816,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1817,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1818,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1819,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1820,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1821,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1822,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1823,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1824,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1825,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1826,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1827,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1828,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1829,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1830,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1831,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1832,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1833,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1834,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1835,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1836,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1837,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1838,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1839,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1840,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1841,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1842,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1843,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1844,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1845,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1846,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1847,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1848,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1849,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1850,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1851,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1852,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1853,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1854,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1855,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1856,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1857,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1858,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1859,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1860,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1861,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1862,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1863,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1864,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1865,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1866,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1867,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1868,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1869,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1870,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1871,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1872,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1873,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1874,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1875,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1876,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1877,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1878,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1879,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1880,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1881,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1882,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1883,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1884,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1885,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1886,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1887,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1888,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1889,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1890,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1891,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1892,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1893,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1894,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1895,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1896,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1897,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1898,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1899,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1900,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1901,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1902,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1903,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1904,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1905,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1906,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1907,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1908,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1909,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1910,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1911,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1912,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1913,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1914,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1915,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1916,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1917,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1918,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1919,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1920,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1921,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1922,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1923,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1924,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1925,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1926,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1927,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1928,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1929,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1930,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1931,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1932,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1933,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1934,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1935,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1936,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1937,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1938,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1939,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1940,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1941,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1942,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1943,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1944,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1945,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1946,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1947,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1948,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1949,0,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1950,285792,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1951,597232,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1952,985616,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1953,1.41797e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1954,1.82467e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1955,2.17275e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1956,2.6564e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1957,3.11806e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1958,3.56507e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1959,3.94979e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1960,4.44077e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1961,4.93174e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1962,5.48134e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1963,6.08224e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1964,6.7563e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1965,7.60221e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1966,8.59468e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1967,9.46992e+06,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1968,1.05063e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1969,1.16525e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1970,1.29012e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1971,1.44282e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1972,1.61895e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1973,1.82329e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1974,2.0137e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1975,2.21729e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1976,2.42547e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1977,2.68621e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1978,2.97742e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1979,3.25552e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1980,3.50036e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1981,3.72398e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1982,3.93104e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1983,4.13993e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1984,4.33802e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1985,4.56227e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1986,4.82002e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1987,5.09241e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1988,5.383e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1989,5.67633e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1990,5.96763e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1991,6.29643e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1992,6.67061e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1993,7.0597e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1994,7.57969e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1995,8.05976e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1996,8.5284e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1997,9.02002e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1998,9.54343e+07,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,1999,1.00872e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2000,1.06266e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2001,1.11933e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2002,1.18178e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2003,1.2476e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2004,1.31602e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2005,1.38326e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2006,1.45332e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2007,1.53293e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2008,1.61283e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2009,1.69031e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2010,1.76523e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2011,1.83834e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2012,1.91094e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2013,1.98726e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2014,2.06474e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2015,2.1388e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2016,2.21803e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2017,2.30115e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2018,2.38337e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2019,2.47155e+08,5180829,51100,0.00%
Costa Rica,CR,506,101/km²,2020,2.55062e+08,5180829,51100,0.00%
Czechia,CZ,,,1750,0,,78865,0.10%
Czechia,CZ,,,1751,0,,78865,0.10%
Czechia,CZ,,,1752,0,,78865,0.10%
Czechia,CZ,,,1753,0,,78865,0.10%
Czechia,CZ,,,1754,0,,78865,0.10%
Czechia,CZ,,,1755,0,,78865,0.10%
Czechia,CZ,,,1756,0,,78865,0.10%
Czechia,CZ,,,1757,0,,78865,0.10%
Czechia,CZ,,,1758,0,,78865,0.10%
Czechia,CZ,,,1759,0,,78865,0.10%
Czechia,CZ,,,1760,0,,78865,0.10%
Czechia,CZ,,,1761,0,,78865,0.10%
Czechia,CZ,,,1762,0,,78865,0.10%
Czechia,CZ,,,1763,0,,78865,0.10%
Czechia,CZ,,,1764,0,,78865,0.10%
Czechia,CZ,,,1765,0,,78865,0.10%
Czechia,CZ,,,1766,0,,78865,0.10%
Czechia,CZ,,,1767,0,,78865,0.10%
Czechia,CZ,,,1768,0,,78865,0.10%
Czechia,CZ,,,1769,0,,78865,0.10%
Czechia,CZ,,,1770,0,,78865,0.10%
Czechia,CZ,,,1771,0,,78865,0.10%
Czechia,CZ,,,1772,0,,78865,0.10%
Czechia,CZ,,,1773,0,,78865,0.10%
Czechia,CZ,,,1774,0,,78865,0.10%
Czechia,CZ,,,1775,0,,78865,0.10%
Czechia,CZ,,,1776,0,,78865,0.10%
Czechia,CZ,,,1777,0,,78865,0.10%
Czechia,CZ,,,1778,0,,78865,0.10%
Czechia,CZ,,,1779,0,,78865,0.10%
Czechia,CZ,,,1780,0,,78865,0.10%
Czechia,CZ,,,1781,0,,78865,0.10%
Czechia,CZ,,,1782,0,,78865,0.10%
Czechia,CZ,,,1783,0,,78865,0.10%
Czechia,CZ,,,1784,0,,78865,0.10%
Czechia,CZ,,,1785,0,,78865,0.10%
Czechia,CZ,,,1786,0,,78865,0.10%
Czechia,CZ,,,1787,0,,78865,0.10%
Czechia,CZ,,,1788,0,,78865,0.10%
Czechia,CZ,,,1789,0,,78865,0.10%
Czechia,CZ,,,1790,0,,78865,0.10%
Czechia,CZ,,,1791,0,,78865,0.10%
Czechia,CZ,,,1792,0,,78865,0.10%
Czechia,CZ,,,1793,0,,78865,0.10%
Czechia,CZ,,,1794,0,,78865,0.10%
Czechia,CZ,,,1795,0,,78865,0.10%
Czechia,CZ,,,1796,0,,78865,0.10%
Czechia,CZ,,,1797,0,,78865,0.10%
Czechia,CZ,,,1798,0,,78865,0.10%
Czechia,CZ,,,1799,0,,78865,0.10%
Czechia,CZ,,,1800,0,,78865,0.10%
Czechia,CZ,,,1801,0,,78865,0.10%
Czechia,CZ,,,1802,0,,78865,0.10%
Czechia,CZ,,,1803,0,,78865,0.10%
Czechia,CZ,,,1804,0,,78865,0.10%
Czechia,CZ,,,1805,0,,78865,0.10%
Czechia,CZ,,,1806,0,,78865,0.10%
Czechia,CZ,,,1807,0,,78865,0.10%
Czechia,CZ,,,1808,0,,78865,0.10%
Czechia,CZ,,,1809,0,,78865,0.10%
Czechia,CZ,,,1810,0,,78865,0.10%
Czechia,CZ,,,1811,0,,78865,0.10%
Czechia,CZ,,,1812,0,,78865,0.10%
Czechia,CZ,,,1813,0,,78865,0.10%
Czechia,CZ,,,1814,0,,78865,0.10%
Czechia,CZ,,,1815,0,,78865,0.10%
Czechia,CZ,,,1816,0,,78865,0.10%
Czechia,CZ,,,1817,0,,78865,0.10%
Czechia,CZ,,,1818,0,,78865,0.10%
Czechia,CZ,,,1819,0,,78865,0.10%
Czechia,CZ,,,1820,0,,78865,0.10%
Czechia,CZ,,,1821,0,,78865,0.10%
Czechia,CZ,,,1822,0,,78865,0.10%
Czechia,CZ,,,1823,0,,78865,0.10%
Czechia,CZ,,,1824,0,,78865,0.10%
Czechia,CZ,,,1825,0,,78865,0.10%
Czechia,CZ,,,1826,0,,78865,0.10%
Czechia,CZ,,,1827,0,,78865,0.10%
Czechia,CZ,,,1828,0,,78865,0.10%
Czechia,CZ,,,1829,0,,78865,0.10%
Czechia,CZ,,,1830,0,,78865,0.10%
Czechia,CZ,,,1831,0,,78865,0.10%
Czechia,CZ,,,1832,0,,78865,0.10%
Czechia,CZ,,,1833,0,,78865,0.10%
Czechia,CZ,,,1834,0,,78865,0.10%
Czechia,CZ,,,1835,0,,78865,0.10%
Czechia,CZ,,,1836,0,,78865,0.10%
Czechia,CZ,,,1837,0,,78865,0.10%
Czechia,CZ,,,1838,0,,78865,0.10%
Czechia,CZ,,,1839,0,,78865,0.10%
Czechia,CZ,,,1840,0,,78865,0.10%
Czechia,CZ,,,1841,0,,78865,0.10%
Czechia,CZ,,,1842,0,,78865,0.10%
Czechia,CZ,,,1843,0,,78865,0.10%
Czechia,CZ,,,1844,0,,78865,0.10%
Czechia,CZ,,,1845,0,,78865,0.10%
Czechia,CZ,,,1846,0,,78865,0.10%
Czechia,CZ,,,1847,0,,78865,0.10%
Czechia,CZ,,,1848,0,,78865,0.10%
Czechia,CZ,,,1849,0,,78865,0.10%
Czechia,CZ,,,1850,0,,78865,0.10%
Czechia,CZ,,,1851,0,,78865,0.10%
Czechia,CZ,,,1852,0,,78865,0.10%
Czechia,CZ,,,1853,0,,78865,0.10%
